,K,befor,after,bt_05,bt_1,bt_15,bt_20,bt_25,ft_05,ft_1,ft_15,ft_20,ft_25
80,81,1.0259959720049827,[1.04281324],0.6267500000000001,0.328,0.13824999999999998,0.04600000000000001,0.010000000000000002,0.6297330843235611,0.333073944321546,0.14121048582791237,0.04804810435112832,0.014415011963257899
81,82,1.003199169260762,[1.04518991],0.6162500000000001,0.31275000000000003,0.1365,0.04550000000000002,0.014000000000000007,0.6193586823810595,0.3258059828870622,0.1410525449792334,0.050465042549905116,0.015798283112136737
82,83,1.0092437727828025,[1.03208709],0.60975,0.31899999999999995,0.136,0.04625000000000001,0.013750000000000002,0.6204705811563369,0.32609284296523716,0.1429365911532138,0.0487456328144883,0.013117345674918087
83,84,1.0363284628413076,[1.07331914],0.623,0.3295,0.14150000000000001,0.04900000000000002,0.014500000000000002,0.632153527041587,0.3376199260093026,0.1479115126876346,0.05419279472309696,0.014972166094947384
84,85,1.0026124564583214,[1.02497141],0.6167499999999999,0.3165,0.13049999999999998,0.048500000000000015,0.013000000000000001,0.6232505281980097,0.32455267832238044,0.1371578960135254,0.04982802097341028,0.013733745186200413
85,86,1.039278453504113,[1.07528949],0.61625,0.32449999999999996,0.13999999999999999,0.05225000000000002,0.014500000000000002,0.6324392422868629,0.33996714276869977,0.1497322449602191,0.054804045996661034,0.013280476592535334
86,87,0.9791104270548878,[0.99455365],0.6127499999999999,0.3132499999999999,0.12399999999999997,0.04500000000000002,0.009500000000000003,0.6193159502122868,0.3177983404174134,0.13370111961743175,0.044804392709845896,0.011620283554466189
87,88,0.975602440160048,[1.03568335],0.6127499999999999,0.3177500000000001,0.13075,0.03850000000000001,0.010750000000000001,0.6244585466540302,0.33047757235271435,0.14362288179390656,0.0493171092318256,0.01115025437533739
88,89,0.9994312990162632,[1.05618141],0.621,0.31999999999999995,0.12625,0.04475000000000001,0.0115,0.6295356816640119,0.33677546568715966,0.1432190600592111,0.05014795119673936,0.013234484264516113
89,90,0.9712813446165098,[0.99968029],0.61825,0.3135,0.1295,0.04125000000000001,0.010000000000000002,0.6229180590211311,0.320787902620121,0.13580143403604472,0.044921713900192395,0.010674550547456887
90,91,1.0021054180515065,[1.04102991],0.6194999999999998,0.30875,0.14100000000000001,0.04275000000000001,0.013500000000000002,0.6262259752736086,0.3273548404730694,0.14544569426888626,0.049199505097496696,0.013643232467855187
91,92,0.9866015109276475,[1.0377689],0.60875,0.31700000000000006,0.1305,0.045250000000000005,0.011250000000000001,0.6270323847861953,0.32563709810170793,0.14286800571535047,0.049305178991762164,0.013328765353760038
92,93,1.0029512570054098,[1.07738794],0.6140000000000001,0.31325000000000003,0.13375,0.048250000000000015,0.015250000000000003,0.6346661529476034,0.33671215819809386,0.14911780070317066,0.051528928921202796,0.015247464995784655
93,94,1.00273973568039,[1.06999862],0.61925,0.32275000000000004,0.13500000000000004,0.04375000000000001,0.010750000000000003,0.6368768413497274,0.34167937177760543,0.14887910280378575,0.050813350922483166,0.012575473556088623
94,95,1.0083192298315866,[1.09971728],0.618,0.3205,0.135,0.04925000000000001,0.012500000000000002,0.6396454699593189,0.3457505104848016,0.1518360671050865,0.054944178360962034,0.01523041682051815
95,96,0.9755997043500135,[1.04475194],0.61075,0.31125,0.1335,0.041500000000000016,0.012000000000000002,0.6299479608251624,0.32903097064892944,0.13859012667668544,0.04828534141788241,0.014190551384607262
96,97,1.0184221008565582,[1.08543678],0.6285,0.32199999999999995,0.139,0.05050000000000001,0.01,0.6416946549348587,0.3493568203040149,0.15022798220185218,0.05205960108084323,0.013664512302827808
97,98,1.0010423987004458,[1.12704104],0.6152499999999999,0.31775000000000003,0.13075,0.04575000000000001,0.013250000000000001,0.636717172224855,0.3464214045600108,0.15793083045047998,0.059687572985694846,0.019531925707814708
98,99,1.0135954649264431,[1.09276985],0.6252500000000001,0.31900000000000006,0.136,0.04425000000000001,0.012500000000000002,0.6402217349694934,0.34817151518032746,0.15258664426985946,0.05426688710051016,0.014163818300590455
99,100,1.0230360217960237,[1.14028971],0.61625,0.323,0.13775000000000004,0.047750000000000015,0.014249999999999999,0.634573169843972,0.348060434320689,0.15683762740080842,0.06313935665588721,0.021108451981241883
100,101,0.9832670517988482,[1.03930578],0.6122500000000002,0.32050000000000006,0.12724999999999997,0.045500000000000006,0.012750000000000001,0.6281329445115957,0.32920437417080856,0.14286990266151653,0.05003124053469549,0.013686724672000914
101,102,1.0223107184345794,[1.0833369],0.6217499999999999,0.32199999999999995,0.14125000000000001,0.04400000000000001,0.015250000000000003,0.6288599751691805,0.3384110394517869,0.1508081867223876,0.05244502997808501,0.01725122870738944
102,103,0.9888755528451127,[1.14994382],0.6062500000000001,0.3125,0.12999999999999998,0.04875,0.012500000000000002,0.6389056860691651,0.35494716730189946,0.16003640793854707,0.062430134088371836,0.019959789471480426
103,104,1.0378940352888475,[1.12330924],0.62125,0.31899999999999995,0.14150000000000001,0.05,0.015000000000000003,0.6319895190824552,0.3416534890479255,0.16033200095670927,0.061611548116150106,0.019431883398375892
104,105,0.9903299332071296,[1.07017199],0.6222500000000001,0.31975000000000003,0.13025,0.04375000000000002,0.012750000000000003,0.630005753227709,0.33680845898956674,0.14606995375231913,0.0522377613598054,0.015636026900156284
105,106,0.9694276292805313,[1.05985673],0.61775,0.31300000000000006,0.12350000000000003,0.04000000000000001,0.010750000000000001,0.6274402242985827,0.33504573252079434,0.1485851517924269,0.04889968359925896,0.014345085980898623
106,107,1.0126190681822478,[1.1488829],0.6227499999999999,0.3195,0.143,0.04650000000000001,0.0125,0.6406018109721655,0.3506881478236339,0.1637721523530316,0.062402137768138556,0.019544016786676784
107,108,0.982990451826487,[1.05934925],0.603,0.30625,0.13424999999999998,0.046,0.01225,0.636674796742021,0.3416195781461409,0.14462843333262915,0.05057280490178236,0.012789012972547748
108,109,1.0039963047524043,[1.09283531],0.6119999999999999,0.3135,0.1365,0.04500000000000001,0.0125,0.6489606572738978,0.3539720387088659,0.15398508754671333,0.048209233566112474,0.012187690595511141
109,110,1.0218355493513291,[1.08649279],0.6245,0.32050000000000006,0.13300000000000003,0.04775000000000001,0.013750000000000004,0.6399655334481799,0.3460681761077741,0.15067465505106376,0.054561416036775515,0.014692525932886377
110,111,0.97126962987913,[1.05733002],0.6105,0.30874999999999997,0.12575000000000003,0.041500000000000016,0.014000000000000002,0.6288285851638403,0.33245130827086233,0.14827259798140136,0.05287278833580539,0.01441833921658931
111,112,1.0071066484142157,[1.08967355],0.61575,0.31425,0.13699999999999998,0.047500000000000014,0.011750000000000002,0.6291409491701845,0.33676309844398744,0.150390724287294,0.05375270773550624,0.016354234989477204
112,113,0.9957726538799934,[1.07265132],0.624,0.31100000000000005,0.1285,0.04875000000000001,0.01225,0.6355877706210913,0.34174050701572145,0.1502270898022147,0.05132254325047546,0.012602022490034776
113,114,0.9993138688214239,[1.15887288],0.5992499999999998,0.31425,0.13274999999999998,0.04675000000000001,0.01525,0.6299116933410519,0.3422326001050022,0.1609762732683268,0.0635556859481465,0.022823611016576477
114,115,1.0521978670762446,[1.12282829],0.6374999999999998,0.3364999999999999,0.13474999999999998,0.05000000000000001,0.016750000000000004,0.6364831402076943,0.3465424747321851,0.15451847809752195,0.058481088121849004,0.018467630973440105
115,116,0.9959490010077957,[1.08431784],0.619,0.32199999999999995,0.1355,0.04400000000000001,0.011250000000000001,0.6346286285260129,0.34676683669154706,0.15193911242319236,0.051842365690933846,0.01469020551999746
116,117,1.0017001955336609,[1.04919833],0.6200000000000001,0.32025000000000003,0.13174999999999998,0.04350000000000001,0.0105,0.6343185892434521,0.33827677756496016,0.14220585312159134,0.04777311348747648,0.012186978498522698
117,118,0.9995254080119442,[1.1287714],0.6245,0.31875,0.1335,0.04075,0.013250000000000001,0.6447343507146296,0.351730063671404,0.15791578689215668,0.05839061910217238,0.017582602972767477
118,119,0.9848699897949897,[1.08755643],0.604,0.3055,0.12825,0.04600000000000001,0.015000000000000003,0.6307083710855406,0.3401300313718264,0.15304158701359621,0.05513807355804171,0.015691187026404357
119,120,0.981509125222481,[1.07125486],0.6092499999999998,0.31925,0.13025000000000003,0.04075000000000001,0.010000000000000002,0.633470786678344,0.335511033570605,0.14975049881306693,0.05111798695473836,0.014052445395990293
120,121,0.9494608835670206,[1.10017963],0.6137500000000001,0.3025,0.12200000000000003,0.03675000000000002,0.01075,0.6398307187316401,0.34144616736998323,0.1499445816413077,0.05477665694751597,0.016942949241428657
121,122,1.0015859076504463,[1.11811933],0.615,0.31024999999999997,0.13724999999999998,0.04600000000000002,0.013750000000000004,0.6429087042911565,0.3531913826104657,0.15587202350534238,0.054755784207215455,0.016708999026515094
122,123,0.9894569776150964,[1.07826279],0.6085,0.30949999999999994,0.13324999999999998,0.048250000000000015,0.0105,0.635922290526462,0.33780963137149733,0.14830699398469377,0.05397006295365646,0.016335185915980256
123,124,1.0148603776039427,[1.0930739],0.6245,0.3235,0.13475,0.04875000000000002,0.01125,0.6356401849873409,0.3435568181646177,0.15596754238720006,0.05557015639042913,0.016442992716221537
124,125,1.003256705303217,[1.08569586],0.6255,0.31649999999999995,0.12950000000000003,0.046750000000000014,0.013750000000000004,0.6367319905796134,0.3405487271700204,0.15424796033202456,0.05579767213292497,0.013654768662240016
125,126,1.0304355159869272,[1.0830201],0.6212500000000001,0.32175,0.1395,0.05,0.014500000000000002,0.6313643926891576,0.3334992232546292,0.14980881294804038,0.05333627657378729,0.015451607368065414
126,127,0.97639735139656,[1.07096922],0.6119999999999999,0.31125,0.12649999999999997,0.040250000000000015,0.01175,0.6291817600001248,0.33482799538552566,0.14780507861394926,0.04880289115919055,0.014215365967959626
127,128,1.0091017701495009,[1.09580517],0.6119999999999999,0.31375000000000003,0.13425,0.0485,0.013000000000000001,0.6250967500881747,0.33105211062473544,0.14765621052916023,0.05824375133372561,0.02067843914223279
128,129,0.9757540571063504,[1.06353671],0.61125,0.3155,0.13000000000000003,0.04250000000000001,0.01025,0.6248150187549365,0.32726566661721324,0.14470800543946644,0.05220697229868745,0.018024457290030018
129,130,0.9849054437444446,[1.09197821],0.61,0.3132499999999999,0.13425,0.046250000000000006,0.0115,0.6285249465126052,0.3373989480586683,0.15271567432476188,0.05698737189334844,0.015952378989036616
130,131,0.9784023763686621,[1.09754153],0.6157500000000001,0.31275,0.12799999999999997,0.046000000000000006,0.0125,0.6287608690336179,0.3399861547475242,0.152481890192807,0.057452124338115154,0.015854270813810488
131,132,1.0031729752880731,[1.08412094],0.6177499999999999,0.3225,0.13200000000000003,0.043000000000000003,0.013500000000000002,0.6280521033477352,0.346967289128334,0.15373705152249062,0.053267942473526966,0.014316909961785163
132,133,0.9821107461006248,[1.04411581],0.6054999999999999,0.31425000000000003,0.13025000000000003,0.04325000000000001,0.010750000000000001,0.6327160254771576,0.33617980797395,0.14570123153306633,0.04807513375316873,0.009403993484600137
133,134,0.9908905882772686,[1.02524047],0.6242500000000001,0.31475,0.13425,0.04500000000000001,0.011500000000000005,0.6261770167722222,0.32681264895344253,0.1434648599040738,0.04638340757290112,0.011339793446010493
134,135,1.027094475433794,[1.07972435],0.61025,0.30724999999999997,0.13724999999999998,0.05200000000000001,0.016250000000000007,0.6305316885556295,0.33475724965249476,0.1522553302579417,0.0517387796225691,0.015804678352155398
