,K,befor,after,bt_05,bt_1,bt_15,bt_20,bt_25,ft_05,ft_1,ft_15,ft_20,ft_25
63,64,1.0132314294814586,[0.83911454],0.6235625,0.31918749999999996,0.134125,0.046875,0.013625000000000002,0.5846287949653469,0.2708929434611511,0.09810311238210395,0.029302901921801256,0.008515814807949138
64,65,1.0131666728144604,[0.82944923],0.6173749999999999,0.32031250000000006,0.1369375,0.045562500000000006,0.013250000000000001,0.5785580877481061,0.2697326695660721,0.09906969746934938,0.028493553677272004,0.007156772791841635
65,66,1.004144135642219,[0.82989517],0.6134375000000001,0.3192499999999999,0.1375,0.04556249999999999,0.013000000000000003,0.5784419159585521,0.27094386236376683,0.09888125485449815,0.02857255935484838,0.006957668349472586
66,67,1.0006796570017538,[0.82167031],0.616375,0.31806249999999997,0.1328125,0.04531249999999999,0.012000000000000005,0.5764682091405416,0.2643491561712334,0.09712905163726321,0.02873320131985696,0.007372591705073353
67,68,1.0076710545194563,[0.82116817],0.6211875000000001,0.31749999999999995,0.1318125,0.04649999999999999,0.0136875,0.5732390752198335,0.2652862194722999,0.09504996911623129,0.029578464849237075,0.008120334173341893
68,69,1.0097678653184314,[0.81519794],0.6246875000000001,0.31725000000000003,0.13787500000000003,0.0465625,0.012062500000000004,0.5781250283326134,0.26507560842493866,0.09703646754004505,0.027755466956632485,0.005962719105021881
69,70,0.9862537185248035,[0.80847245],0.6143750000000001,0.31568749999999995,0.13043749999999998,0.043875,0.0116875,0.5788411089115411,0.26163585898259106,0.09250867573455876,0.027147133701158503,0.006434150603364906
70,71,0.9929060487996324,[0.80371608],0.6159374999999998,0.32012499999999994,0.13381250000000003,0.043250000000000004,0.010750000000000004,0.5736897429054857,0.2670107454613079,0.09471900297265282,0.025202834532607854,0.005151045966218964
71,72,0.9984046794325598,[0.8178429],0.6156875,0.31662500000000005,0.13337499999999997,0.04706249999999999,0.0125625,0.5747788531509106,0.26491842075541316,0.09709104335267776,0.028862411201378484,0.006877358892744173
72,73,0.9854931562835212,[0.81213909],0.609125,0.31399999999999995,0.1311875,0.0443125,0.012375000000000004,0.5782834430619553,0.26405930386553084,0.09635600875882118,0.026000938084055274,0.006013511578839959
73,74,0.99298122937968,[0.81424857],0.6190625000000002,0.3155625,0.13337500000000002,0.04575,0.011125000000000001,0.5803768486747505,0.2629132930657603,0.0971095312985719,0.0269033687795368,0.006042385152257633
74,75,1.020136952683864,[0.82465544],0.6169374999999999,0.3240625000000001,0.13731249999999998,0.0485,0.0123125,0.5810970869390453,0.2708335244099894,0.09842367035639853,0.02793229267734078,0.0057742141923626126
75,76,1.0000847925622878,[0.79510413],0.6132500000000001,0.31975,0.133625,0.0460625,0.013000000000000003,0.571130307962701,0.259817996672941,0.09233704335404372,0.026446555689564055,0.00584401432982221
76,77,1.0032690585868203,[0.8239346],0.6118750000000001,0.31881249999999994,0.1339375,0.0454375,0.012750000000000001,0.579038177111544,0.2669380374226772,0.09861474608982705,0.02847479946203408,0.0068320021911685985
77,78,1.0012673167584498,[0.80602141],0.6163125,0.31743749999999993,0.13218749999999999,0.044125,0.013062500000000005,0.5736600040100303,0.2626695871935779,0.09338340118611453,0.027280582933806013,0.006365553996873161
78,79,0.9849361400989258,[0.7973837],0.6136874999999999,0.31300000000000006,0.132875,0.04356249999999999,0.012250000000000004,0.5697335510424131,0.25986417219443714,0.09459263188478803,0.0262986882223742,0.005379146477042324
79,80,0.9923256797883789,[0.79512042],0.6213749999999999,0.3175,0.1306875,0.0438125,0.011437500000000003,0.5767503082743235,0.25811175139944487,0.08953978187479811,0.02657272596981234,0.0063017002042180855
80,81,0.9845464073418485,[0.80639269],0.6118125000000001,0.313,0.1309375,0.043062500000000004,0.011875,0.5708852951895164,0.26167281558336186,0.09581343130769394,0.027253870387332742,0.005952845146873752
81,82,1.0106213679546203,[0.82143296],0.6159999999999999,0.31887499999999996,0.136,0.04818750000000001,0.012625000000000003,0.5811837531528233,0.26665857238742513,0.09704664888062312,0.027816403590009774,0.006794418295834491
82,83,1.029629761303124,[0.8346125],0.6252500000000001,0.325,0.13856249999999998,0.04825,0.013937499999999997,0.5802725921875467,0.26835343425028774,0.10062746183523168,0.030646229085675665,0.007218196766293622
83,84,0.9971470950424226,[0.80454488],0.6148125,0.31074999999999997,0.1350625,0.047375,0.012500000000000002,0.5701601354794685,0.2574161999550029,0.09475801910132585,0.028838802767397715,0.006658126784571025
84,85,0.9953295246440316,[0.81977904],0.6119375,0.31237499999999996,0.1315,0.045,0.013000000000000001,0.5738724327290969,0.26291198689961826,0.09791776401489723,0.029405469864628463,0.007155894904736999
85,86,1.0124271921230124,[0.82191004],0.621125,0.32156250000000003,0.13568750000000002,0.0455,0.012562500000000004,0.5756389492124351,0.26501988754634004,0.0981103460225498,0.029659240925254855,0.006629809829713876
86,87,0.9975055797587166,[0.8014684],0.618375,0.3156875,0.135375,0.04375,0.011937500000000004,0.5737642389749131,0.2607840668613596,0.0932493302633692,0.02607987227514036,0.006352183026362866
87,88,0.997992078958888,[0.79754748],0.6185625,0.31362499999999993,0.13493750000000002,0.04687500000000001,0.011875000000000002,0.5702452839704272,0.25733706994419087,0.09437193205097134,0.027281335904852662,0.005387480012814627
88,89,0.9877477183222929,[0.80203911],0.6209375,0.3178125,0.13087500000000002,0.043875000000000004,0.011750000000000005,0.5738740935222553,0.2635751558742119,0.09404053107163798,0.025986089752101323,0.0058538135588609395
89,90,0.9909093813043119,[0.80116332],0.6126250000000001,0.31218749999999995,0.131625,0.04575,0.0125625,0.5744261203713632,0.2600152618944922,0.09210956443157375,0.026515039254271504,0.006317258968004114
90,91,1.0231031193033417,[0.82804121],0.6231249999999999,0.3270625000000001,0.13725000000000004,0.047250000000000014,0.012250000000000004,0.580831168948982,0.26832642670665263,0.09795154388389445,0.02952470214463222,0.007042558686836599
91,92,0.9974261489259305,[0.81564641],0.6111875000000001,0.3137499999999999,0.1343125,0.0476875,0.013250000000000001,0.5715699432219161,0.2634095678285714,0.09919674403425839,0.028531161530648115,0.006609137781970155
92,93,1.020902328331778,[0.83711245],0.6210625,0.32181250000000006,0.13756250000000003,0.046125000000000006,0.012937500000000001,0.5834135649463481,0.27017089244134124,0.09999600681494467,0.030342008828772193,0.007368004982226005
93,94,0.9961175663230943,[0.80326586],0.6154375,0.31937499999999996,0.13387499999999997,0.04431250000000001,0.011437500000000003,0.5733511493015909,0.2606450191454591,0.09583706739571902,0.02668057374549304,0.005511503553714948
94,95,1.0051578494421385,[0.81156713],0.61975,0.322875,0.13512500000000002,0.046375,0.0119375,0.5812345610614184,0.2663221834834362,0.09371997301395821,0.027051052205811804,0.006008028044790793
95,96,1.0102488656728397,[0.83429375],0.6181875,0.32012500000000005,0.1348125,0.0475,0.013812500000000002,0.576343297813174,0.26816609534462105,0.10138063198825273,0.030733911914023953,0.007928817855954654
96,97,1.0048692970595154,[0.81145523],0.621,0.32175000000000004,0.1340625,0.04512499999999999,0.011375000000000003,0.5770729761471867,0.2652548415353964,0.09293456831323783,0.027097542894675954,0.006709956587410966
97,98,0.995005239054502,[0.79373793],0.6219375000000001,0.3172499999999999,0.131625,0.04518749999999999,0.011500000000000003,0.5754570149244839,0.2591958408698152,0.0901159011280788,0.025167089433800742,0.006153111312894025
98,99,0.9940508604918941,[0.80026938],0.6184999999999998,0.31243750000000003,0.131375,0.045250000000000005,0.013187500000000001,0.5692718703189451,0.25890543242549213,0.09419734982301464,0.026909012131922833,0.006288522271354138
99,100,0.9832572749450602,[0.78915668],0.6176250000000001,0.3151875,0.13099999999999998,0.04399999999999999,0.010312500000000004,0.5696706234216644,0.2569253612762611,0.09120695060905135,0.025685105504745908,0.005691756177626172
100,101,0.991439162316839,[0.8159425],0.6141249999999999,0.31275,0.12987500000000002,0.04531249999999999,0.012687500000000004,0.5748646958147796,0.26527293208306213,0.09564237987690491,0.02882583240669006,0.007314162918692355
101,102,1.0041355454104526,[0.81167902],0.611,0.31875,0.1353125,0.0465,0.012437500000000004,0.5710396615649611,0.26390375291629836,0.09788127669005767,0.02766545513141221,0.00573461448718539
102,103,0.9834928662045069,[0.805563],0.616375,0.31625,0.13243750000000004,0.04312500000000001,0.010625000000000004,0.5721520170018317,0.2629466695779528,0.0937389252641225,0.026786179488652813,0.006487272214788333
103,104,1.0226459732453672,[0.82933478],0.6199374999999998,0.323,0.13868750000000002,0.0496875,0.012937500000000001,0.5810730484194951,0.2676726778054581,0.09958580601933399,0.030238715628890567,0.006625512969584152
104,105,0.9827273132537933,[0.78973579],0.6171875,0.31375,0.1279375,0.04431249999999999,0.011500000000000002,0.5715615954560073,0.2553618817066243,0.09098352965388114,0.02604958481427614,0.0056082442241765906
105,106,1.015361826841887,[0.81630837],0.619625,0.32181249999999995,0.13937499999999997,0.04712499999999999,0.011875,0.5738221420529109,0.26695602389810275,0.09801964838690944,0.02679650936780561,0.006375968039004806
106,107,1.00466330747009,[0.81034884],0.6110000000000001,0.31599999999999995,0.13100000000000003,0.04737500000000001,0.014624999999999996,0.5702672744679761,0.26185594283459,0.09510051410957829,0.028496262281866636,0.006975625135646281
107,108,0.9912603036809374,[0.80704873],0.6125,0.31393750000000004,0.13462499999999997,0.04481249999999999,0.012937500000000001,0.5714790497980575,0.2623311566360024,0.09545140440641983,0.027452870908505168,0.006431535898593696
108,109,0.9932431615852378,[0.80357902],0.6141249999999999,0.31499999999999995,0.13168749999999999,0.044375,0.011625000000000002,0.5715809107987784,0.2594306932624596,0.09471551344223841,0.027114295217479923,0.006287152108056753
109,110,1.0088736913608978,[0.83016283],0.6208750000000001,0.32049999999999995,0.13425,0.045187500000000005,0.0124375,0.5812682026096826,0.2690418673110275,0.09717129518264507,0.029266732349029722,0.0069582510839845445
110,111,0.9654310243142487,[0.79779237],0.6118125,0.30731250000000004,0.1270625,0.040312499999999994,0.012187500000000002,0.5750029954298634,0.26065641528199546,0.09205029506672718,0.02597115807585874,0.006274360066888961
111,112,1.0100025131902566,[0.81290472],0.6139374999999998,0.32231249999999995,0.135375,0.0469375,0.0138125,0.568724320751084,0.26250923405748094,0.09589448740750238,0.02872105543057956,0.00699286243819523
112,113,0.9949651217403754,[0.81771634],0.6176875000000001,0.31681250000000005,0.1328125,0.044125,0.011687500000000003,0.579127299632769,0.2656444192941118,0.09579978104474181,0.027743424968884052,0.006909637127236667
113,114,1.0080194871381558,[0.84362507],0.6124374999999999,0.31518750000000006,0.1378125,0.0459375,0.0136875,0.5811422835582853,0.2739838792710066,0.10210083540465249,0.030068119924963,0.0072111145293538735
114,115,1.00606922345939,[0.82784402],0.6155,0.31943750000000004,0.13318750000000004,0.04668750000000001,0.012937500000000001,0.5779063818654724,0.26696175041831055,0.09781858158076588,0.029298554213577875,0.007586361171946115
115,116,0.9928327707753345,[0.80210581],0.6187500000000001,0.3174375,0.13218749999999999,0.04375,0.012375000000000002,0.5784163711683131,0.26382786700454375,0.0918472057743929,0.025669801682569753,0.005652619331832488
116,117,0.994330048393398,[0.83672243],0.6151249999999999,0.3136875,0.13306250000000003,0.0458125,0.012,0.5768401458197102,0.26765669743003595,0.10134588565502729,0.03053591322899133,0.007627203778143241
117,118,0.997938965659823,[0.81586362],0.6151249999999999,0.3159374999999999,0.13181249999999997,0.0455,0.012375000000000004,0.5742485542973687,0.26000039020312915,0.09590589533440066,0.027742866335739497,0.007105888447622642
118,119,1.0218867586595182,[0.84486434],0.617375,0.3241875,0.1355,0.04787499999999999,0.013375000000000003,0.5821691209526005,0.2700482610435961,0.09956039250506907,0.030482677370789506,0.008722568533127004
119,120,1.00277594954358,[0.82824642],0.6155625,0.3189375,0.13375,0.04606249999999999,0.012250000000000006,0.5759577527029497,0.267915279489413,0.10046604377213057,0.029770597665772135,0.0070347486377403245
120,121,1.0092810083448287,[0.82012269],0.61875,0.31993750000000004,0.13725,0.047125,0.011937500000000002,0.5781748739108521,0.26572878690512697,0.0984998912070023,0.028739511969537206,0.0057991095900849976
121,122,0.9852355758982831,[0.81255597],0.61575,0.31593750000000004,0.12931250000000002,0.043375,0.011187500000000003,0.5768097860091205,0.2671438797511251,0.09535216808829558,0.02758533509668203,0.0055546844250803805
122,123,1.0043999320886021,[0.84315013],0.617875,0.31706249999999997,0.13674999999999998,0.04643750000000001,0.011687500000000002,0.5832224747836261,0.2741961593611295,0.10309718716242029,0.029386782952181945,0.006924005931032397
123,124,0.9935879376885846,[0.80924416],0.6125625,0.3160625,0.13381249999999997,0.0444375,0.012187500000000006,0.5723985771605993,0.2638682672428686,0.09651014569943114,0.027583381451958055,0.006007431593907092
124,125,1.001853303550479,[0.82634706],0.6186874999999998,0.31843750000000004,0.136125,0.045875,0.012312500000000002,0.5769178055010211,0.2691873966563585,0.09942860853338228,0.0290314236203729,0.006627864451773
125,126,0.9949934484829583,[0.81391713],0.6123125,0.319,0.13118749999999998,0.04687499999999999,0.0120625,0.5725218807098084,0.26564316171588115,0.09556308462297539,0.02774971864486528,0.006899872440877109
126,127,0.9806635585972721,[0.81159678],0.6096874999999999,0.31025,0.1290625,0.04368749999999999,0.011500000000000005,0.5715559173466371,0.26184239441944623,0.0956643606767191,0.028421013189765636,0.006755229979636517
127,128,0.9957470347315887,[0.81121154],0.6169374999999999,0.3172499999999999,0.1309375,0.044937500000000005,0.012000000000000002,0.5742605489207534,0.26200712249305386,0.09479784238294384,0.02775257439270092,0.006603502675987638
128,129,1.002839129774497,[0.82633045],0.6181249999999999,0.31487500000000007,0.1349375,0.04625,0.011437500000000001,0.5801329812498383,0.2672453318983736,0.09886555137804422,0.02839928145553624,0.006977572950916389
129,130,1.003685666810433,[0.85899717],0.6210000000000002,0.3175,0.13356250000000003,0.04606249999999999,0.012875000000000003,0.5824204626592648,0.2746856770361076,0.10467620112003226,0.033124922394927564,0.008648264120806026
130,131,0.9856240367011845,[0.81972202],0.6143750000000001,0.314375,0.12925,0.0425,0.012187500000000004,0.5759101715547321,0.265466607829741,0.0973230698234947,0.028282006817815664,0.006899589404031287
131,132,1.0092437242273105,[0.82351093],0.6245624999999999,0.3215625000000001,0.13143749999999998,0.04631249999999999,0.012750000000000003,0.5807719329465982,0.26827726066624397,0.0966945318899586,0.02840130854319934,0.0069348237480256324
132,133,0.990351310266953,[0.80629665],0.619625,0.312125,0.1311875,0.0445,0.012875000000000003,0.5784231215191538,0.261509667673765,0.09435770619595946,0.02714102029020875,0.005933999181231306
133,134,1.0044934653270983,[0.82202786],0.6206875000000001,0.3193125,0.135875,0.0455625,0.012125000000000006,0.5801641701392766,0.2662198321798324,0.09629262361364094,0.028033860038826554,0.0072239747076484565
