,K,befor,after,bt_05,bt_1,bt_15,bt_20,bt_25,ft_05,ft_1,ft_15,ft_20,ft_25
86,87,1.025068794780719,[0.8465666],0.6238999999999998,0.32849999999999996,0.1379,0.04710000000000002,0.012700000000000006,0.589368067174894,0.27731450029091465,0.10214193538814838,0.02959011139348639,0.006661407310561978
87,88,0.9973141069777857,[0.83763867],0.6196999999999999,0.3161,0.13269999999999998,0.04500000000000002,0.011700000000000004,0.5826670536639568,0.267252264673174,0.10009630628149435,0.029821230687689076,0.008221662997696583
88,89,0.9720183461519831,[0.81345636],0.6107999999999999,0.31110000000000004,0.12719999999999998,0.04210000000000001,0.010700000000000005,0.5756132190614247,0.2664284540110534,0.0959264177363606,0.026972431620413056,0.006262152058042379
89,90,0.9880329074406798,[0.82423671],0.6203000000000001,0.30910000000000004,0.13040000000000002,0.04340000000000001,0.012000000000000002,0.5842858475923817,0.26627983968005914,0.09756081877944522,0.028596361440777214,0.006652227478003208
90,91,1.0091780166081388,[0.84245248],0.6209,0.3203,0.1353,0.04660000000000001,0.013300000000000001,0.5840060913962964,0.27526221373558013,0.10235818425266774,0.030698555386847758,0.0064336372126600665
91,92,1.0138712125243519,[0.84078378],0.6285,0.32059999999999994,0.1354,0.04630000000000002,0.012400000000000001,0.5847313114196786,0.2753064034578658,0.10289066285898256,0.02983470004307266,0.005958285524116149
92,93,0.9849644303655586,[0.81479232],0.6266,0.31989999999999996,0.1347,0.0415,0.009500000000000003,0.5812338061300021,0.26709498292132533,0.09618909387449268,0.027811574703500246,0.006147737260250062
93,94,0.9787218522140062,[0.83208564],0.6144000000000001,0.311,0.1285,0.04310000000000001,0.012000000000000004,0.5778081406045088,0.2714885751330088,0.10091880568887346,0.02933807150695559,0.006182160895090507
94,95,1.0068676891455914,[0.83372217],0.6226999999999999,0.32330000000000003,0.13440000000000002,0.04550000000000002,0.013300000000000003,0.5817816781537205,0.2694267997738543,0.0996673255223903,0.03090025836578047,0.007035830701836365
95,96,1.0025962326848603,[0.8541833],0.6213999999999998,0.31870000000000004,0.1337,0.04470000000000002,0.012700000000000003,0.5900946614744533,0.2785928589986973,0.10328930591885992,0.031620608380399914,0.00731990439705392
96,97,0.9828069606727515,[0.83684483],0.6112,0.31300000000000006,0.13119999999999998,0.04390000000000001,0.0118,0.5795865183873989,0.2673018086096971,0.09921802547869206,0.030682680975435573,0.00775377114403774
97,98,0.9936891361544623,[0.85816634],0.6145,0.3209,0.1306,0.04450000000000002,0.011900000000000003,0.5830232486914743,0.27553600341102347,0.1054956784048183,0.03323186888917132,0.00829043632123468
98,99,1.023132158775893,[0.88395112],0.6198999999999998,0.3237,0.13769999999999996,0.04720000000000002,0.013200000000000003,0.5915046246717865,0.2847269275143735,0.10728943645159914,0.03415588074244503,0.009028366622666002
99,100,1.012211101248781,[0.8671794],0.6148,0.3216,0.1357,0.04920000000000002,0.012000000000000005,0.5842382715227639,0.2806148569630357,0.1074905287994679,0.0330798335955814,0.007842573037413822
100,101,1.0179587231791651,[0.88282073],0.6108,0.31779999999999997,0.13799999999999998,0.04740000000000001,0.014600000000000005,0.5914659686061624,0.2857921596739199,0.11227180283508084,0.034130304831294464,0.007878612993014539
101,102,0.9758528146145411,[0.83170097],0.6154,0.31089999999999995,0.13010000000000005,0.042700000000000016,0.0126,0.5811268430140032,0.2698938375871998,0.09959658089169723,0.028959650630919303,0.007509565679334326
102,103,0.9712485929598831,[0.84398277],0.6117999999999999,0.30369999999999997,0.1274,0.044100000000000014,0.011600000000000004,0.5775896027264003,0.26999537076339447,0.10419919588992703,0.031713747432563597,0.00690427735074402
103,104,1.0329761068754637,[0.89313923],0.6193999999999998,0.3238,0.14420000000000002,0.050000000000000024,0.013900000000000004,0.5931127987263871,0.28676556861458524,0.1108569706922915,0.034891995703830635,0.009766282538119429
104,105,0.9920149462186301,[0.86341039],0.6150999999999998,0.31640000000000007,0.13410000000000005,0.04370000000000002,0.011700000000000002,0.5916446305848045,0.27941736780077,0.10520022081806699,0.03071206554943845,0.007708811105339245
105,106,1.002647713248494,[0.86558939],0.6104999999999999,0.3195,0.1341,0.045600000000000016,0.012300000000000002,0.588686193437041,0.280525770582795,0.10609270895062957,0.032454723620116324,0.008001676626013931
106,107,1.008644594601645,[0.875748],0.6239999999999999,0.32109999999999994,0.1346,0.045200000000000004,0.012200000000000003,0.5941392772206523,0.2825175523123921,0.1083161945875641,0.03275646065808651,0.008382825846166507
107,108,0.9988929732171519,[0.87162138],0.6151000000000001,0.3188,0.1359,0.046100000000000016,0.012500000000000002,0.5900410654400631,0.2800440411700844,0.10888335625522542,0.03293835983643729,0.007897316934933469
108,109,1.019353498859558,[0.90551717],0.6214,0.3209000000000001,0.1376,0.04750000000000002,0.013300000000000006,0.5981624268964079,0.2940604963726806,0.1156747963438792,0.03549783664580148,0.008386095491468189
109,110,0.9824439856111399,[0.86682457],0.6033999999999999,0.30899999999999994,0.13220000000000004,0.04690000000000001,0.012600000000000004,0.5831420902568019,0.2760379430433784,0.1076386157368272,0.03379128419296307,0.00812634223142608
110,111,0.99166720665064,[0.87485528],0.6193999999999998,0.3143999999999999,0.13109999999999997,0.04590000000000001,0.012100000000000003,0.5908200266646229,0.28369778091799364,0.10995697143657461,0.03216669714403027,0.0077430492601628445
111,112,0.9701781833924097,[0.85726432],0.6077999999999999,0.3077,0.13030000000000003,0.04310000000000001,0.0126,0.5896500920976971,0.27890050293512286,0.10629439429812063,0.031185862441946034,0.006855443130463884
112,113,1.014792497800736,[0.88447065],0.6256999999999999,0.32289999999999996,0.1397,0.04720000000000001,0.0124,0.5947507842072194,0.28726414201602235,0.11287327643678799,0.032999755556025155,0.007372809837565564
113,114,1.0057915232035672,[0.88519491],0.6188,0.3214,0.13470000000000001,0.04690000000000002,0.0122,0.5908839528347388,0.28307348934140075,0.10849513472468512,0.03526300866507778,0.009272457637541415
114,115,0.98611840484088,[0.87639281],0.6071,0.31320000000000003,0.1328,0.04640000000000002,0.011100000000000002,0.5896638471340747,0.28407771838755924,0.10669936178299569,0.034875034774626626,0.008729851853190657
115,116,1.0058832083733744,[0.89663903],0.6202000000000001,0.31699999999999995,0.13740000000000002,0.04730000000000002,0.011500000000000002,0.594203348182304,0.28681923968847806,0.11277553329245896,0.03619261528300451,0.008789619352909452
116,117,0.9920562300907664,[0.8864123],0.6157999999999999,0.3167,0.1345,0.043100000000000006,0.011300000000000003,0.5947589070438696,0.2849303337142524,0.10761006550932728,0.03468344099340999,0.009716091673505036
117,118,0.9929040355306811,[0.90531878],0.6125,0.31079999999999997,0.1314,0.044600000000000015,0.0128,0.5921802532008378,0.28925408826836885,0.11325800581107119,0.0357039140127786,0.010775944142278164
118,119,0.9987736032477812,[0.90876757],0.6200000000000001,0.3111,0.1328,0.043900000000000015,0.013600000000000001,0.5993572582117607,0.29086598803280905,0.11490039464703464,0.03702243611286133,0.009770401933518172
119,120,0.9997438525476483,[0.90559511],0.613,0.317,0.13599999999999995,0.043600000000000014,0.013800000000000003,0.5932807839251892,0.2893413568414202,0.11498237453699392,0.03782177124641503,0.0097670893079846
120,121,1.0179872655357678,[0.92894431],0.6136999999999999,0.3238,0.13620000000000002,0.04780000000000002,0.013400000000000006,0.5974862950774416,0.29617677232303213,0.11968763774112494,0.03879085719965059,0.010236891113532352
121,122,0.9964118985045024,[0.88565131],0.6237999999999999,0.31509999999999994,0.135,0.04400000000000001,0.011900000000000004,0.5980308766581268,0.28865021058049023,0.11058051322954307,0.033663940044525234,0.008253502890477715
122,123,0.9971096162252895,[0.90801943],0.6109999999999999,0.3144,0.1325,0.04630000000000002,0.012900000000000003,0.5952248113724637,0.2921346075632678,0.1155401879013281,0.03541069952011562,0.009197368406895223
123,124,0.9754557650045923,[0.88010756],0.6226999999999999,0.3142,0.13010000000000002,0.04140000000000001,0.011100000000000002,0.5964129504470599,0.28824760324391147,0.11010752610970956,0.0333009278030327,0.006598448958222642
124,125,0.9898494770708568,[0.90248659],0.6214,0.31589999999999996,0.13589999999999997,0.04320000000000001,0.012000000000000004,0.5980576634866497,0.28843573076436513,0.11249880910683703,0.03583394656038789,0.0102335517176643
125,126,1.0213485872050927,[0.9418629],0.6207999999999999,0.32159999999999994,0.13829999999999998,0.04970000000000002,0.0142,0.5997455542983035,0.2977626707828097,0.12069250478660114,0.040900030275359434,0.01159607997440775
126,127,1.0137371418102459,[0.89981527],0.6159,0.32060000000000005,0.1401,0.04640000000000001,0.011400000000000004,0.5951774783828222,0.2873079877701569,0.11438340743680234,0.0353003182961338,0.00901561463034367
127,128,0.9876634902762284,[0.9167238],0.6192,0.31679999999999997,0.1346,0.041500000000000016,0.010900000000000003,0.6030505078910828,0.29647784279659745,0.11778401345491976,0.036277910541065925,0.009317823017567919
128,129,0.994160185033096,[0.91286643],0.6209,0.31729999999999997,0.13149999999999998,0.04330000000000002,0.012400000000000003,0.5974260735633623,0.2917169575996573,0.11458057516193046,0.037216157778243095,0.010468770586406096
129,130,0.9809260209642383,[0.88677452],0.6108000000000001,0.31359999999999993,0.12940000000000002,0.044600000000000015,0.012200000000000003,0.5941788344284004,0.2853404018359778,0.11028950872192274,0.034862281680673096,0.007886559367169754
130,131,1.0072701967716455,[0.93600212],0.6229999999999999,0.31949999999999995,0.1322,0.04570000000000002,0.014300000000000002,0.6025788713642116,0.2961820537533192,0.1206979228036362,0.03983106899477773,0.011124835508881006
131,132,0.995874284121561,[0.92733098],0.615,0.31399999999999995,0.13269999999999998,0.04650000000000001,0.011100000000000002,0.5984579424785902,0.29713599345348507,0.12008155560947145,0.03925873669770401,0.009180480920892372
132,133,1.0084699584339964,[0.92495262],0.6120000000000001,0.3192,0.13240000000000002,0.04830000000000002,0.012600000000000004,0.6029952637299253,0.2981203477540324,0.11719804382563012,0.037758398379749675,0.009992859525272884
